Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Davis_County,_Utah",,,,,,,"1,134","2,904","4,459","5,279","6,751","7,996","10,191","11,450","14,021","15,784","30,867","64,760","99,028","146,540","187,941","238,994","306,479",,,,"355,481",,Davis County, Utah
"https://en.wikipedia.org/wiki/Duchesne_County,_Utah",,,,,,,,,,,,,,"9,093","8,263","8,958","8,134","7,179","7,299","12,565","12,645","14,371","18,607",,,,"19,938",,Duchesne County, Utah
"https://en.wikipedia.org/wiki/Emery_County,_Utah",,,,,,,,,,556,"5,076","4,657","6,750","7,411","7,042","7,072","6,304","5,546","5,137","11,451","10,332","10,860","10,976",,,"10,014",,,Emery County, Utah
"https://en.wikipedia.org/wiki/Garfield_County,_Utah",,,,,,,,,,,"2,457","3,400","3,660","4,768","4,642","5,253","4,151","3,577","3,157","3,673","3,980","4,735","5,172",,,"5,080",,,Garfield County, Utah
"https://en.wikipedia.org/wiki/Grand_County,_Utah",,,,,,,,,,,541,"1,149","1,595","1,808","1,813","2,070","1,903","6,345","6,688","8,241","6,620","8,485","9,225",,,"9,764",,,Grand County, Utah
"https://en.wikipedia.org/wiki/Iron_County,_Utah",,,,,,,360,"1,010","2,277","4,013","2,683","3,546","3,933","5,787","7,227","8,331","9,642","10,795","12,177","17,349","20,789","33,779","46,163",,,,"54,839",,Iron County, Utah
"https://en.wikipedia.org/wiki/Juab_County,_Utah",,,,,,,,672,"2,034","3,474","5,582","10,082","10,702","9,871","8,605","7,392","5,981","4,597","4,574","5,530","5,817","8,238","10,246",,,,"12,017",,Juab County, Utah
"https://en.wikipedia.org/wiki/Kane_County,_Utah",,,,,,,,,"1,513","3,085","1,685","1,811","1,652","2,054","2,235","2,561","2,299","2,667","2,421","4,024","5,169","6,046","7,125",,,,"7,886",,Kane County, Utah
"https://en.wikipedia.org/wiki/Millard_County,_Utah",,,,,,,,715,"2,753","3,727","4,033","5,678","6,118","9,659","9,945","9,613","9,387","7,866","6,988","8,970","11,333","12,405","12,503",,,,"13,188",,Millard County, Utah
"https://en.wikipedia.org/wiki/Morgan_County,_Utah",,,,,,,,,"1,972","1,783","1,780","2,045","2,467","2,542","2,536","2,611","2,519","2,837","3,983","4,917","5,528","7,129","9,469",,,,"12,124",,Morgan County, Utah
"https://en.wikipedia.org/wiki/Piute_County,_Utah",,,,,,,,,82,"1,651","2,842","1,954","1,734","2,770","1,956","2,203","1,911","1,436","1,164","1,329","1,277","1,435","1,556",,,,"1,479",,Piute County, Utah
"https://en.wikipedia.org/wiki/Rich_County,_Utah",,,,,,,,,"1,955","1,263","1,527","1,946","1,883","1,890","1,873","2,028","1,673","1,685","1,615","2,100","1,725","1,961","2,264",,,,"2,483",,Rich County, Utah
"https://en.wikipedia.org/wiki/Salt_Lake_County,_Utah",,,,,,,"6,157","11,295","18,337","31,977","58,457","77,725","131,426","159,282","194,102","211,623","274,895","383,035","458,607","619,066","725,956","898,387","1,029,655",,,,"1,160,437",,Salt Lake County, Utah
"https://en.wikipedia.org/wiki/San_Juan_County,_Utah",,,,,,,,,,204,365,"1,023","2,377","3,379","3,496","4,712","5,315","9,040","9,606","12,253","12,621","14,413","14,746",,,"15,449",,,San Juan County, Utah
"https://en.wikipedia.org/wiki/Sanpete_County,_Utah",,,,,,,365,"3,815","6,786","11,557","13,146","16,313","16,704","17,505","16,022","16,063","13,891","11,053","10,976","14,620","16,259","22,763","27,822",,,,"30,939",,Sanpete County, Utah
"https://en.wikipedia.org/wiki/Sevier_County,_Utah",,,,,,,,,19,"4,457","6,199","8,451","9,775","11,281","11,199","12,112","12,072","10,565","10,103","14,727","15,431","18,842","20,802",,,,"21,620",,Sevier County, Utah
"https://en.wikipedia.org/wiki/Summit_County,_Utah",,,,,,,,198,"2,512","4,921","7,733","9,439","8,200","7,862","9,527","8,714","6,745","5,673","5,879","10,198","15,518","29,736","36,324",,,,"42,145",,Summit County, Utah
"https://en.wikipedia.org/wiki/Tooele_County,_Utah",,,,,,,,"1,008","2,177","4,497","3,700","7,361","7,924","7,965","9,413","9,133","14,636","17,868","21,545","26,033","26,601","40,735","58,218",,,,"72,259",,Tooele County, Utah
"https://en.wikipedia.org/wiki/Uintah_County,_Utah",,,,,,,,,,799,"2,762","6,458","7,050","8,470","9,035","9,898","10,300","11,582","12,684","20,506","22,211","25,224","32,588",,,"35,438",,,Uintah County, Utah
"https://en.wikipedia.org/wiki/Utah_County,_Utah",,,,,,,"2,026","8,248","12,203","17,973","23,768","32,456","37,942","40,792","49,021","57,382","81,912","106,991","137,776","218,106","263,590","368,540","516,564",,,,"636,235",,Utah County, Utah
"https://en.wikipedia.org/wiki/Wasatch_County,_Utah",,,,,,,,,"1,244","2,927","3,595","4,786","8,920","4,625","5,636","5,754","5,574","5,308","5,863","8,523","10,089","15,215","23,530",,,,"34,091",,Wasatch County, Utah
"https://en.wikipedia.org/wiki/Washington_County,_Utah",,,,,,,,691,"3,064","4,235","4,009","4,612","5,123","6,764","7,420","9,269","9,836","10,271","13,669","26,065","48,560","90,354","138,115",,,,"177,556",,Washington County, Utah
"https://en.wikipedia.org/wiki/Wayne_County,_Utah",,,,,,,,,,,,"1,907","1,749","2,097","2,067","2,394","2,205","1,728","1,483","1,911","2,177","2,509","2,778",,,,"2,711",,Wayne County, Utah
"https://en.wikipedia.org/wiki/Weber_County,_Utah",,,,,,,"1,186","8,675","7,858","12,344","22,723","25,239","35,179","43,663","52,172","56,714","83,319","110,744","126,278","144,616","158,330","196,533","231,236",,,,"260,213",,Weber County, Utah
"https://en.wikipedia.org/wiki/Addison_County,_Vermont","6,420","13,417","19,998","20,469","24,940","23,583","26,549","24,010","23,484","24,173","22,277","21,912","20,010","18,666","17,952","17,944","19,442","20,076","24,266","29,406","32,953","35,974","36,821",,,,"36,777",,Addison County, Vermont
"https://en.wikipedia.org/wiki/Bennington_County,_Vermont","12,206","14,617","15,893","16,125","17,468","16,872","18,589","19,436","21,325","21,950","20,448","21,705","21,378","21,577","21,655","22,286","24,115","25,088","29,282","33,345","35,845","36,994","37,125",,,,"35,470",,Bennington County, Vermont
"https://en.wikipedia.org/wiki/Caledonia_County,_Vermont",,"9,377","18,740","16,669","20,967","21,891","23,595","21,708","22,235","23,607","23,436","24,381","26,031","25,762","27,253","24,320","24,049","22,786","22,789","25,808","27,846","29,702","31,227",,,,"29,993",,Caledonia County, Vermont
"https://en.wikipedia.org/wiki/Chittenden_County,_Vermont","7,287","12,778","18,120","16,955","21,765","22,977","29,036","28,171","36,480","32,792","35,389","39,600","42,447","43,708","47,471","52,098","62,570","74,425","99,131","115,534","131,761","146,571","156,545",,,,"163,774",,Chittenden County, Vermont
"https://en.wikipedia.org/wiki/Essex_County,_Vermont",,"1,479","3,087","3,284","3,981","4,226","4,650","5,786","6,811","7,931","9,511","8,056","7,384","7,364","7,067","6,490","6,257","6,083","5,416","6,313","6,405","6,459","6,306",,,,"6,163",,Essex County, Vermont
"https://en.wikipedia.org/wiki/Franklin_County,_Vermont",,"8,282","16,615","17,192","24,525","24,531","28,586","27,231","30,291","30,225","29,755","30,198","29,866","30,026","29,975","29,601","29,894","29,474","31,282","34,788","39,980","45,417","47,746",,,,"49,402",,Franklin County, Vermont
"https://en.wikipedia.org/wiki/Grand_Isle_County,_Vermont",,,"3,445","3,527","3,696","3,883","4,145","4,276","4,082","4,124","3,843","4,462","3,761","3,784","3,944","3,802","3,406","2,927","3,574","4,613","5,318","6,901","6,970",,,,"7,235",,Grand Isle County, Vermont
"https://en.wikipedia.org/wiki/Lamoille_County,_Vermont",,,,,,"10,475","10,872","12,311","12,448","12,684","12,831","12,289","12,585","11,858","10,947","11,028","11,388","11,027","13,309","16,767","19,735","23,233","24,475",,,,"25,362",,Lamoille County, Vermont
"https://en.wikipedia.org/wiki/Orange_County,_Vermont","10,526","18,238","25,247","24,681","27,285","27,873","27,296","25,455","23,090","23,525","19,575","19,313","18,703","17,279","16,694","17,048","17,027","16,014","17,676","22,739","26,149","28,226","28,936",,,,"28,892",,Orange County, Vermont
"https://en.wikipedia.org/wiki/Orleans_County,_Vermont",,"1,439","5,838","6,976","13,980","13,634","15,707","18,981","21,035","22,083","22,101","22,024","23,337","23,913","23,036","21,718","21,190","20,143","20,153","23,440","24,053","26,277","27,231",,,,"27,037",,Orleans County, Vermont
"https://en.wikipedia.org/wiki/Rutland_County,_Vermont","15,590","23,813","29,486","29,983","31,294","30,699","33,059","35,946","40,651","41,829","45,397","44,209","48,139","46,213","48,453","45,638","45,905","46,719","52,637","58,347","62,142","63,400","61,642",,,,"58,191",,Rutland County, Vermont
"https://en.wikipedia.org/wiki/Washington_County,_Vermont",,,,"14,113","21,378","23,506","24,654","27,612","26,520","25,404","29,606","36,607","41,702","38,921","41,733","41,546","42,870","42,860","47,659","52,393","54,928","58,039","59,534",,,,"58,409",,Washington County, Vermont
"https://en.wikipedia.org/wiki/Windham_County,_Vermont","17,572","23,581","26,760","28,457","28,748","27,442","29,062","26,982","26,036","26,763","26,547","26,660","26,932","26,373","26,015","27,850","28,749","29,776","33,074","36,933","41,588","44,216","44,513",,,,"42,222",,Windham County, Vermont
"https://en.wikipedia.org/wiki/Windsor_County,_Vermont","15,740","26,944","34,877","38,233","40,625","40,356","38,504","37,193","36,063","35,196","31,706","32,225","33,681","36,984","37,416","37,862","40,885","42,483","44,082","51,030","54,055","57,418","56,670",,,,"55,062",,Windsor County, Vermont
"https://en.wikipedia.org/wiki/Saint_John,_U.S._Virgin_Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint John, U.S. Virgin Islands
"https://en.wikipedia.org/wiki/Saint_Thomas,_U.S._Virgin_Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Thomas, U.S. Virgin Islands
"https://en.wikipedia.org/wiki/Accomack_County,_Virginia","13,959","15,693","15,743","15,966","16,656","17,096","17,890","18,586","20,409","24,408","27,277","32,570","36,650","34,795","35,854","33,030","33,832","30,635","29,004","31,268","31,703","38,305","33,164",,,"32,412",,,Accomack County, Virginia
"https://en.wikipedia.org/wiki/Albemarle_County,_Virginia","12,585","16,439","18,268","19,750","22,618","22,294","25,800","26,625","27,544","32,618","32,379","28,473","29,871","26,005","26,981","24,652","26,662","30,969","37,780","55,783","68,040","79,236","98,970",,,"108,718",,,Albemarle County, Virginia
"https://en.wikipedia.org/wiki/Alleghany_County,_Virginia",,,,,"2,816","2,749","3,515","6,765","3,674","5,586","9,283","16,330","14,173","15,332","20,188","22,688","23,139","12,128","12,461","14,333","13,176","12,926","16,250",,,"14,910",,,Alleghany County, Virginia
"https://en.wikipedia.org/wiki/Amelia_County,_Virginia","18,097","9,432","10,594","11,104","11,036","10,320","9,770","10,741","9,878","10,377","9,068","9,037","8,720","9,800","8,799","8,495","7,908","7,815","7,592","8,405","8,787","11,400","12,690",,,"13,013",,,Amelia County, Virginia
"https://en.wikipedia.org/wiki/Amherst_County,_Virginia","13,703","16,801","10,548","10,423","12,071","12,576","12,699","13,742","14,900","18,709","17,551","17,864","18,932","19,771","19,020","20,273","20,332","22,953","26,072","29,122","28,578","31,894","32,353",,,"31,666",,,Amherst County, Virginia
"https://en.wikipedia.org/wiki/Appomattox_County,_Virginia",,,,,,,"9,193","8,889","8,950","10,080","9,589","9,662","8,904","9,255","8,402","9,020","8,764","9,148","9,784","11,971","12,298","13,705","14,973",,,"15,841",,,Appomattox County, Virginia
"https://en.wikipedia.org/wiki/Arlington_County,_Virginia",,"5,949","8,552","9,703","9,573","9,967","10,008","12,652","16,755","17,546","18,597","6,430","10,231","16,040","26,615","57,040","135,449","163,401","174,284","152,599","170,936","189,453","207,627",,,,"236,842",,Arlington County, Virginia
"https://en.wikipedia.org/wiki/Augusta_County,_Virginia","10,886","11,712","14,308","16,742","19,926","19,628","24,610","27,749","28,763","35,710","37,005","32,370","32,445","34,671","38,163","42,772","34,154","37,363","44,220","53,732","54,677","65,615","73,750",,,"75,457",,,Augusta County, Virginia
"https://en.wikipedia.org/wiki/Bath_County,_Virginia",,"5,508","4,837","5,237","4,002","4,300","3,486","3,676","3,795","4,482","4,587","5,595","6,538","6,389","8,137","7,191","6,296","5,335","5,192","5,860","4,799","5,048","4,731",,,"4,292",,,Bath County, Virginia
"https://en.wikipedia.org/wiki/Bland_County,_Virginia",,,,,,,,,"4,000","5,004","5,129","5,497","5,154","5,593","6,031","6,731","6,436","5,982","5,423","6,349","6,514","6,871","6,824",,,"6,293",,,Bland County, Virginia
"https://en.wikipedia.org/wiki/Botetourt_County,_Virginia","10,524","10,427","13,301","13,589","16,354","11,679","14,908","11,516","11,329","14,809","14,854","17,161","17,727","16,557","15,457","16,447","15,766","16,715","18,193","23,270","24,992","30,496","33,148",,,"33,277",,,Botetourt County, Virginia
"https://en.wikipedia.org/wiki/Brunswick_County,_Virginia","12,827","16,339","15,411","16,687","15,767","14,346","13,894","14,809","13,427","16,707","17,245","18,217","19,244","21,025","20,486","19,575","20,136","17,779","16,172","15,632","15,987","18,419","17,434",,,"16,384",,,Brunswick County, Virginia
"https://en.wikipedia.org/wiki/Buchanan_County,_Virginia",,,,,,,,"2,793","3,777","5,694","5,867","9,692","12,334","15,441","16,740","31,477","35,748","36,724","32,071","37,989","31,333","26,978","24,098",,,"21,221",,,Buchanan County, Virginia
"https://en.wikipedia.org/wiki/Buckingham_County,_Virginia","9,779","13,389","20,059","17,569","18,351","18,786","13,837","15,212","13,371","15,540","14,383","15,266","15,204","14,885","13,315","13,398","12,288","10,877","10,597","11,751","12,873","15,623","17,146",,,"16,999",,,Buckingham County, Virginia
"https://en.wikipedia.org/wiki/Campbell_County,_Virginia","7,685","9,866","11,001","16,569","20,350","21,030","23,245","26,197","28,384","36,250","41,087","23,256","23,043","26,716","22,885","26,048","28,877","32,958","43,319","45,424","47,572","51,078","54,842",,,"54,973",,,Campbell County, Virginia
"https://en.wikipedia.org/wiki/Caroline_County,_Virginia","17,489","17,438","17,544","18,008","17,760","17,813","18,456","18,464","15,128","17,243","16,681","16,709","16,596","15,954","15,263","13,945","12,471","12,725","13,925","17,904","19,217","22,121","28,545",,,"30,772",,,Caroline County, Virginia
"https://en.wikipedia.org/wiki/Carroll_County,_Virginia",,,,,,,"5,909","8,012","9,147","13,323","15,497","19,303","21,116","21,283","22,141","25,904","26,695","23,178","23,092","27,270","26,594","29,245","30,042",,,"29,636",,,Carroll County, Virginia
"https://en.wikipedia.org/wiki/Charles_City_County,_Virginia","5,588","5,365","5,186","5,255","5,500","4,774","5,200","5,609","4,975","5,512","5,066","5,040","5,253","4,793","4,881","4,275","4,676","5,492","6,158","6,692","6,282","6,926","7,256",,,"6,941",,,Charles City County, Virginia
"https://en.wikipedia.org/wiki/Charlotte_County,_Virginia","10,078","11,912","13,161","13,290","15,252","14,595","13,955","14,471","14,513","16,653","15,077","15,343","15,785","17,540","16,061","15,861","14,057","13,368","11,551","12,266","11,688","12,472","12,586",,,"11,938",,,Charlotte County, Virginia
"https://en.wikipedia.org/wiki/Chesterfield_County,_Virginia","14,214","14,488","9,979","18,003","18,637","17,148","17,489","19,016","18,470","25,085","26,211","18,804","21,299","20,496","26,049","31,183","40,400","71,197","76,855","141,372","209,274","259,903","316,236",,,,"352,802",,Chesterfield County, Virginia
"https://en.wikipedia.org/wiki/Clarke_County,_Virginia",,,,,,"6,353","7,352","7,146","6,670","7,682","8,071","7,927","7,468","7,165","7,167","7,159","7,074","7,942","8,102","9,965","12,101","12,652","14,034",,,"14,523",,,Clarke County, Virginia
"https://en.wikipedia.org/wiki/Craig_County,_Virginia",,,,,,,,"3,553","2,942","3,794","3,835","4,293","4,711","4,100","3,562","3,769","3,452","3,356","3,524","3,948","4,372","5,091","5,190",,,"5,064",,,Craig County, Virginia
"https://en.wikipedia.org/wiki/Culpeper_County,_Virginia","22,105","18,100","18,967","20,944","24,027","11,393","12,282","12,063","12,227","13,408","13,233","14,123","13,472","13,292","13,306","13,365","13,242","15,088","18,218","22,620","27,791","34,262","46,689",,,"51,859",,,Culpeper County, Virginia
"https://en.wikipedia.org/wiki/Cumberland_County,_Virginia","8,153","9,839","9,992","11,023","11,690","10,399","9,751","9,961","8,142","10,540","9,482","8,996","9,195","9,111","7,535","7,505","7,252","6,360","6,179","7,881","7,825","9,017","10,052",,,"9,809",,,Cumberland County, Virginia
"https://en.wikipedia.org/wiki/Dickenson_County,_Virginia",,,,,,,,,,,"5,077","7,747","9,199","13,542","16,163","21,266","23,393","20,211","16,077","19,806","17,620","16,395","15,903",,,"14,523",,,Dickenson County, Virginia
"https://en.wikipedia.org/wiki/Dinwiddie_County,_Virginia","13,934","15,374","18,190","20,482","21,901","22,558","25,118","30,198","30,702","32,870","13,515","15,374","15,442","17,949","18,492","18,166","18,839","22,183","25,046","22,602","20,960","24,533","28,001",,,"28,529",,,Dinwiddie County, Virginia
"https://en.wikipedia.org/wiki/Essex_County,_Virginia","9,122","9,508","9,376","9,909","10,521","11,309","10,206","10,469","9,927","11,032","10,047","9,701","9,105","8,542","6,976","7,006","6,530","6,690","7,099","8,864","8,689","9,989","11,151",,,"10,919",,,Essex County, Virginia
"https://en.wikipedia.org/wiki/Fairfax_County,_Virginia","12,320","13,317","13,111","11,404","9,204","9,370","10,682","11,834","12,952","16,025","16,655","18,580","20,536","21,943","25,264","40,929","98,557","275,002","455,021","596,901","818,584","969,749","1,081,726",,,,"1,147,532",,Fairfax County, Virginia
"https://en.wikipedia.org/wiki/Fauquier_County,_Virginia","17,892","21,329","22,689","23,103","26,086","21,897","20,868","21,706","19,690","22,993","22,590","23,374","22,526","21,869","21,071","21,039","21,248","24,066","26,375","35,889","48,741","55,139","65,203",,,"70,675",,,Fauquier County, Virginia
"https://en.wikipedia.org/wiki/Floyd_County,_Virginia",,,,,,"4,453","6,458","8,236","9,824","13,255","14,405","15,388","14,092","13,115","11,698","11,967","11,351","10,462","9,775","11,563","12,005","13,874","15,279",,,"15,795",,,Floyd County, Virginia
"https://en.wikipedia.org/wiki/Fluvanna_County,_Virginia","3,921","4,623","4,775","6,704","8,221","8,812","9,487","10,353","9,875","10,802","9,508","9,050","8,323","8,547","7,466","7,088","7,121","7,227","7,621","10,244","12,429","20,047","25,691",,,"26,783",,,Fluvanna County, Virginia
"https://en.wikipedia.org/wiki/Franklin_County,_Virginia","6,842","9,302","10,724","12,017","14,911","15,832","17,430","20,098","18,264","25,084","24,985","25,953","26,480","26,283","24,337","25,864","24,560","25,925","26,858","35,740","39,549","47,286","56,159",,,"56,195",,,Franklin County, Virginia
